filename,width,height,class,xmin,ymin,xmax,ymax
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0198.jpg,1440,1080,robot,972,387,1051,604
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0198.jpg,1440,1080,robot,628,354,715,560
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0265.jpg,1920,1080,robot,850,496,949,690
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0274.jpg,1920,1080,robot,1101,522,1207,738
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0274.jpg,1920,1080,robot,849,492,950,688
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0586.jpg,1920,1080,robot,754,378,880,588
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1302.jpg,1440,1080,robot,633,356,706,553
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1302.jpg,1440,1080,robot,1260,400,1354,609
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0126.jpg,1920,1080,robot,1542,415,1692,643
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0126.jpg,1920,1080,robot,761,379,878,585
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0387.jpg,1440,1080,robot,630,356,708,551
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0387.jpg,1440,1080,robot,1170,400,1260,606
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0672.jpg,1920,1080,robot,763,380,873,584
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0672.jpg,1920,1080,robot,1,395,79,612
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0978.jpg,1440,1080,robot,634,352,707,551
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0978.jpg,1440,1080,robot,359,366,438,585
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1229.jpg,1440,1080,robot,630,356,713,554
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0821.jpg,1440,1080,robot,1165,393,1264,613
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0821.jpg,1440,1080,robot,626,352,714,557
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0799.jpg,1440,1080,robot,633,357,707,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1281.jpg,1440,1080,robot,732,384,804,588
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1281.jpg,1440,1080,robot,630,351,709,557
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1040.jpg,1440,1080,robot,627,354,714,555
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0521.jpg,1920,1080,robot,766,382,871,579
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0232.jpg,1440,1080,robot,1304,391,1401,609
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0232.jpg,1440,1080,robot,627,352,711,554
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0495.jpg,1440,1080,robot,633,357,711,553
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1123.jpg,1440,1080,robot,1361,398,1440,607
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1123.jpg,1440,1080,robot,627,342,716,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1349.jpg,1920,1080,robot,470,516,590,746
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1349.jpg,1920,1080,robot,839,489,957,692
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0881.jpg,1440,1080,robot,633,358,710,550
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0881.jpg,1440,1080,robot,1099,393,1192,601
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0326.jpg,1440,1080,robot,634,352,711,554
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1149.jpg,1440,1080,robot,1008,390,1091,599
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1149.jpg,1440,1080,robot,625,349,714,558
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0912.jpg,1920,1080,robot,851,491,949,686
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0697.jpg,1920,1080,robot,852,495,950,689
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1079.jpg,1440,1080,robot,159,361,252,577
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1079.jpg,1440,1080,robot,625,353,712,560
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0024.jpg,1440,1080,robot,632,356,709,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0481.jpg,1920,1080,robot,1271,410,1396,625
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0481.jpg,1920,1080,robot,762,382,868,579
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0229.jpg,1920,1080,robot,846,497,946,688
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0229.jpg,1920,1080,robot,1496,528,1665,741
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1049.jpg,1920,1080,robot,1507,525,1636,742
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1049.jpg,1920,1080,robot,847,492,955,692
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0847.jpg,1440,1080,robot,520,382,606,586
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0847.jpg,1440,1080,robot,630,353,710,548
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0955.jpg,1440,1080,robot,237,365,327,579
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0955.jpg,1440,1080,robot,630,353,715,561
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1160.jpg,1920,1080,robot,769,383,869,576
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1160.jpg,1920,1080,robot,1437,424,1568,645
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0225.jpg,1440,1080,robot,635,357,709,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0225.jpg,1440,1080,robot,401,373,482,586
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1287.jpg,1920,1080,robot,3,511,113,743
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1287.jpg,1920,1080,robot,843,490,953,698
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0473.jpg,1920,1080,robot,848,493,956,693
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0473.jpg,1920,1080,robot,1822,528,1920,738
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0699.jpg,1920,1080,robot,767,377,870,582
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0699.jpg,1920,1080,robot,166,384,291,616
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0864.jpg,1920,1080,robot,1162,520,1265,734
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0864.jpg,1920,1080,robot,841,489,957,695
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0490.jpg,1440,1080,robot,627,356,719,559
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0089.jpg,1440,1080,robot,216,366,311,585
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0089.jpg,1440,1080,robot,624,348,713,553
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1283.jpg,1440,1080,robot,633,358,710,550
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1283.jpg,1440,1080,robot,1099,393,1192,601
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0954.jpg,1920,1080,robot,846,492,954,696
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0108.jpg,1920,1080,robot,767,379,870,577
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0108.jpg,1920,1080,robot,86,392,205,600
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0848.jpg,1920,1080,robot,1249,521,1356,739
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0848.jpg,1920,1080,robot,848,490,951,685
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1211.jpg,1920,1080,robot,260,516,386,759
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1211.jpg,1920,1080,robot,847,492,953,685
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1059.jpg,1440,1080,robot,774,386,850,594
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1059.jpg,1440,1080,robot,627,354,715,556
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0118.jpg,1440,1080,robot,631,357,708,553
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0118.jpg,1440,1080,robot,1270,399,1372,606
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0107.jpg,1920,1080,robot,845,489,947,687
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1153.jpg,1440,1080,robot,631,349,712,551
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1153.jpg,1440,1080,robot,1,356,59,583
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0698.jpg,1920,1080,robot,844,493,954,698
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0815.jpg,1920,1080,robot,869,529,966,733
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1341.jpg,1920,1080,robot,758,381,874,588
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0772.jpg,1440,1080,robot,632,356,708,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1055.jpg,1920,1080,robot,301,513,427,756
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1055.jpg,1920,1080,robot,847,493,955,688
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0891.jpg,1920,1080,robot,849,490,957,699
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0340.jpg,1440,1080,robot,184,370,293,584
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0340.jpg,1440,1080,robot,627,354,714,556
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0920.jpg,1440,1080,robot,594,383,674,588
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0920.jpg,1440,1080,robot,638,356,716,559
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0100.jpg,1920,1080,robot,841,485,954,698
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1005.jpg,1440,1080,robot,805,382,880,595
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1005.jpg,1440,1080,robot,627,353,716,563
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0858.jpg,1440,1080,robot,633,353,711,551
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0132.jpg,1920,1080,robot,766,382,868,577
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0132.jpg,1920,1080,robot,1597,414,1708,624
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0822.jpg,1440,1080,robot,632,355,707,553
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0010.jpg,1440,1080,robot,986,384,1068,588
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0010.jpg,1440,1080,robot,624,348,713,557
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1307.jpg,1440,1080,robot,629,356,707,554
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0742.jpg,1440,1080,robot,632,354,708,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0603.jpg,1440,1080,robot,627,351,715,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0405.jpg,1440,1080,robot,634,354,707,554
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0405.jpg,1440,1080,robot,9,364,107,572
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0233.jpg,1920,1080,robot,1545,524,1713,728
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0233.jpg,1920,1080,robot,846,490,961,699
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1110.jpg,1920,1080,robot,765,378,875,589
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0949.jpg,1920,1080,robot,1055,411,1163,627
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0949.jpg,1920,1080,robot,761,376,874,585
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1214.jpg,1440,1080,robot,629,352,711,553
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1214.jpg,1440,1080,robot,383,370,476,588
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0575.jpg,1920,1080,robot,902,405,1012,623
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0575.jpg,1920,1080,robot,760,382,875,583
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1189.jpg,1920,1080,robot,841,489,955,694
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0033.jpg,1440,1080,robot,628,350,718,559
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1323.jpg,1440,1080,robot,114,365,216,582
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1323.jpg,1440,1080,robot,627,350,714,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0677.jpg,1920,1080,robot,1526,413,1653,635
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0677.jpg,1920,1080,robot,765,379,880,582
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0242.jpg,1920,1080,robot,768,382,870,575
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0242.jpg,1920,1080,robot,1215,410,1325,616
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0937.jpg,1440,1080,robot,629,353,712,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0937.jpg,1440,1080,robot,1061,389,1145,597
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0308.jpg,1440,1080,robot,633,353,711,551
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0823.jpg,1920,1080,robot,849,490,953,689
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0823.jpg,1920,1080,robot,1701,522,1835,745
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0758.jpg,1920,1080,robot,1495,528,1653,737
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0758.jpg,1920,1080,robot,841,488,957,702
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0315.jpg,1440,1080,robot,634,381,717,594
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0787.jpg,1440,1080,robot,631,355,707,550
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0787.jpg,1440,1080,robot,827,383,903,591
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0845.jpg,1920,1080,robot,1291,520,1413,743
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0845.jpg,1920,1080,robot,844,490,954,694
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1193.jpg,1920,1080,robot,55,515,203,757
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1193.jpg,1920,1080,robot,840,493,956,693
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0611.jpg,1440,1080,robot,633,353,708,550
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0849.jpg,1920,1080,robot,1105,517,1204,738
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0849.jpg,1920,1080,robot,841,485,957,706
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1350.jpg,1920,1080,robot,986,520,1093,734
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1350.jpg,1920,1080,robot,840,489,958,700
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1026.jpg,1440,1080,robot,508,377,594,586
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1026.jpg,1440,1080,robot,630,354,713,563
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0440.jpg,1440,1080,robot,1305,399,1413,613
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0440.jpg,1440,1080,robot,627,355,711,556
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0865.jpg,1440,1080,robot,385,370,478,589
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0865.jpg,1440,1080,robot,628,350,715,556
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0805.jpg,1440,1080,robot,188,365,282,595
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0805.jpg,1440,1080,robot,626,353,714,558
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0966.jpg,1920,1080,robot,898,520,1019,749
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0966.jpg,1920,1080,robot,847,493,946,690
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0514.jpg,1920,1080,robot,244,513,391,754
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0514.jpg,1920,1080,robot,843,489,953,692
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0338.jpg,1920,1080,robot,844,490,955,699
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0188.jpg,1440,1080,robot,633,353,707,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0438.jpg,1440,1080,robot,1310,401,1414,613
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0438.jpg,1440,1080,robot,625,352,715,557
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0406.jpg,1440,1080,robot,633,353,706,549
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0406.jpg,1440,1080,robot,344,368,423,583
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0125.jpg,1440,1080,robot,783,384,856,592
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0125.jpg,1440,1080,robot,628,354,716,559
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0508.jpg,1440,1080,robot,633,355,711,555
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0499.jpg,1920,1080,robot,762,383,868,578
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0499.jpg,1920,1080,robot,1392,411,1497,614
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0989.jpg,1440,1080,robot,632,353,710,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0989.jpg,1440,1080,robot,267,368,349,578
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1217.jpg,1920,1080,robot,843,486,953,696
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1217.jpg,1920,1080,robot,1646,520,1784,745
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0968.jpg,1440,1080,robot,344,372,422,574
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0968.jpg,1440,1080,robot,628,352,714,554
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1111.jpg,1440,1080,robot,31,364,132,588
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1111.jpg,1440,1080,robot,621,351,716,558
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1310.jpg,1920,1080,robot,429,528,574,753
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1310.jpg,1920,1080,robot,840,485,965,705
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0562.jpg,1920,1080,robot,1195,517,1300,738
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0562.jpg,1920,1080,robot,843,488,956,699
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0431.jpg,1440,1080,robot,633,358,710,550
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0431.jpg,1440,1080,robot,1099,393,1192,601
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0485.jpg,1920,1080,robot,1554,515,1681,748
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0485.jpg,1920,1080,robot,843,490,953,696
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1158.jpg,1920,1080,robot,633,392,735,618
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1158.jpg,1920,1080,robot,764,381,871,576
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0045.jpg,1920,1080,robot,848,496,951,692
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0753.jpg,1440,1080,robot,1267,397,1377,613
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0753.jpg,1440,1080,robot,625,351,713,558
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0296.jpg,1920,1080,robot,765,381,876,581
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0296.jpg,1920,1080,robot,1,393,75,612
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0483.jpg,1920,1080,robot,852,497,950,690
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0379.jpg,1440,1080,robot,633,355,712,554
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0379.jpg,1440,1080,robot,1328,400,1430,607
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0870.jpg,1440,1080,robot,626,356,710,556
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0567.jpg,1920,1080,robot,760,375,878,586
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0567.jpg,1920,1080,robot,1864,437,1920,630
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0576.jpg,1440,1080,robot,193,363,307,586
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0576.jpg,1440,1080,robot,631,354,713,559
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0826.jpg,1920,1080,robot,730,519,843,729
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0826.jpg,1920,1080,robot,844,492,954,696
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0975.jpg,1440,1080,robot,622,353,716,558
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0658.jpg,1440,1080,robot,629,356,714,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0658.jpg,1440,1080,robot,1234,398,1336,608
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1100.jpg,1440,1080,robot,622,350,712,556
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1203.jpg,1440,1080,robot,761,386,839,585
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1203.jpg,1440,1080,robot,634,354,707,551
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1336.jpg,1920,1080,robot,765,384,868,575
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1336.jpg,1920,1080,robot,1,381,139,611
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0959.jpg,1440,1080,robot,686,384,773,596
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0959.jpg,1440,1080,robot,624,352,710,558
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0633.jpg,1920,1080,robot,1303,522,1417,742
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0633.jpg,1920,1080,robot,843,486,954,700
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1293.jpg,1920,1080,robot,378,512,492,727
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1293.jpg,1920,1080,robot,847,494,949,692
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0577.jpg,1440,1080,robot,629,351,709,551
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0577.jpg,1440,1080,robot,46,359,154,581
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1182.jpg,1920,1080,robot,849,493,952,689
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1076.jpg,1440,1080,robot,947,385,1035,599
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1076.jpg,1440,1080,robot,627,352,710,559
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0190.jpg,1920,1080,robot,1244,414,1354,645
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0190.jpg,1920,1080,robot,762,379,879,588
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0965.jpg,1920,1080,robot,935,411,1053,624
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0965.jpg,1920,1080,robot,764,382,877,583
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0522.jpg,1440,1080,robot,923,386,1003,604
